id,accept_final_offers,accepting_final_offers_end_at,accepting_final_offers_start_at,accepting_final_offers_initial_offer,active_listing_valuation_id,asset,buy_now_price,buy_now_price_multiple,buy_now_price_multiple_source,custom_earnings_by_region_chart,default_buy_now_price,earnings_file,expiration,featured_source,generic_financials,hidden,included_rights,is_eligible_to_withdraw_offers_placed_before_update,is_featured,is_in_feature_queue,is_owner,is_track_list_hidden,kind,marketplace_median,marketplace_median_multiplier,marketplace_median_source,minimum_price,offers_awaiting_acceptance,offers_received_count,other_info,owner_last_active_date,performing_artist_analysis,proxy_increment_amount,published_date,requested_buy_now_price,royx_take,seller_id,state,term,term_expiration,term_return_amount,thumbnail_large,title,track_count,unique_bidder_count,valuation_description,last_websocket_message_published_at,Listing ID
5709,TRUE,,,,726552,27976,75000,7.14,ltm,,77700,,2024-08-29T06:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,38000,FALSE,8,"<p><strong>Matching Right:</strong> This seller&#39;s publisher holds a matching right on any sale of the income generated by this catalog. The publisher will have the opportunity to match the accepted offer. If you are the winning bidder, the publisher must first decline their matching right before you will be able to complete your purchase. For more information on how the matching right works, please email: info@royaltyexchange.com.</p>

<p><em>This catalog will not be automatically added to the Secondary Market of The Exchange. The winning bidder can contact Royalty Exchange to relist.&nbsp;</em></p>",2024-06-18T16:25:37.180103Z,"<p>&quot;Girl Of My Dreams&quot; is a track from Chris Brown&#39;s ninth studio album, <em>Indigo</em>, released on June 28, 2019. <em>Indigo</em> debuted at number one on the US Billboard 200, reinforcing Chris Brown&#39;s status as a leading figure in contemporary R&amp;B. &quot;Girl Of My Dreams&quot; stands out with its smooth R&amp;B vibe and heartfelt lyrics. It explores themes of love and admiration, capturing the essence of romantic longing and intimacy.</p>

<p>&quot;Dangerous&quot; is a standout track from Meek Mill&#39;s EP <em>Legends of the Summer</em> and his album <em>Championships</em>, released in 2018. The song features Jeremih and PnB Rock and is known for its smooth blend of R&amp;B and rap elements. &quot;Dangerous&quot; achieved commercial success, being certified Platinum by the RIAA for selling over a million units in the United States. The song also performed well on various charts, peaking at number 31 on the Billboard Hot 100 and making significant appearances on the Hot R&amp;B/Hip-Hop Songs and Rhythmic charts.</p>

<p>Tink is an American rapper and R&amp;B singer from the Chicago area in Illinois. &quot;Chasin&quot; is a track from her album <em>Heat Of The Moment</em>, which was released on August 6, 2021. The album, produced by Hitmaka, showcases Tink&#39;s unique blend of R&amp;B and hip-hop, capturing themes of love, empowerment, and personal growth. Heat Of The Moment marks an important release in Tink&#39;s career, reflecting her evolution as an artist and solidifying her presence in the contemporary R&amp;B scene.</p>",600,2024-06-17T17:00:10.870990Z,,0.15,124881,filled,life_of_rights,,,,"Chris Brown, Meek Mill, Tink + More Publishing Royalties",103,3,5384,2025-01-16T20:26:35.412743Z,5709
2783,TRUE,,,,727315,2790,7479,3.87,ltm,,4100,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,5000,FALSE,75,"<p>Previous transaction: Order Book offer closed on 3/15/2019 at $8,545.07 (4.35x).</p>",2024-06-18T14:33:16.599885Z,,100,2020-02-20T00:08:09.735177Z,,0.064,29873,filled,partial_10_year,2029-03-15T00:00:00Z,,,Songwriter Royalties From Popular Angel Taylor Tracks,13,31,,2025-01-16T20:26:35.412743Z,2783
5715,TRUE,,,,727714,28353,260000,5.84,ltm,,334700,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,185000,FALSE,19,"<p><strong>Publishing Change:&nbsp;</strong>This catalog has recently switched from Vydia Music Publishing to Sony Music Publishing. During the switch, some payments flowed from both publishers. The first payment to the buyer is expected in October of 2024 from Sony Music Publishing.<br />
<br />
<strong>Matching Right: </strong>This seller&#39;s publisher holds a matching right on any sale of the income generated by this catalog. The publisher will have the opportunity to match the accepted offer. If you are the winning bidder, the publisher must first decline their matching right before you will be able to complete your purchase. For more information on how the matching right works, please email: info@royaltyexchange.com.</p>",2024-06-17T18:45:18.755026Z,"<p>This catalog includes some of the biggest releases from soul-trap artist, Rod Wave.&nbsp;Rod Wave is recognized as a pioneer of the genre, which combines soulful R&amp;B elements with trap beats. His music has influenced a new wave of artists who integrate emotional depth and vulnerability into their work. He is often compared to artists like Kevin Gates and Boosie Badazz, both of whom he cites as influences​.<br />
<br />
JayDaYoungan also performs several of the lower-earning songs in the catalog. His style integrates elements of hardcore rap with a Southern rap influence, marked by energetic and aggressive tones.Tragically, he was killed in a shooting on July 27, 2022, at the age of 24.<br />
<br />
Top songs&nbsp;in the catalog include &quot;Dark Clouds&quot; released on November 21, 2019, as the lead single from Rod Wave&#39;s second studio album, <em>Pray 4 Love</em> (2020). It reached number one on the US Bubbling Under Hot 100 Singles chart and has been certified Platinum by the RIAA, indicating over 1,000,000 units sold and streamed. The song is a notable example of Rod Wave&#39;s signature style, blending soulful singing with trap influences.</p>

<p>Also included is&nbsp;&quot;Brace Face&quot; from Rod Wave&#39;s album <em>Ghetto Gospel</em> (2019).&nbsp;The album solidified Rod Wave&#39;s presence in the music industry, blending raw emotional content with gospel influences.</p>",2300,2024-06-07T17:09:58.045379Z,,0.15,91217,filled,life_of_rights,,,,Publishing Royalties from Rod Wave and JayDaYoungan,15,4,5389,2025-01-16T20:26:35.412743Z,5715
3828,TRUE,,,,727969,7527,29000,9.86,ltm,,16300,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,15994.95,FALSE,27,,2024-06-17T00:09:42.282174Z,,200,2021-02-19T16:26:51.613288Z,,0.064,1067,filled,life_of_rights,,,,Blues & Rock Catalog: Joe Bonamassa and More,7,15,,2025-01-16T20:26:35.412743Z,3828
5682,TRUE,,,,728333,28391,21600,9.83,ltm,,19500,,2024-07-03T06:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,8500,FALSE,15,"<p><strong>Earnings Note</strong>. Royalty statements from Sony Music Entertainment were moved from semester-based payments to quarterly-based in 3Q-2023.&nbsp;</p>

<p><em>This catalog will not be automatically added to the Secondary Market of The Exchange. The winning bidder can contact Royalty Exchange to relist.&nbsp;</em></p>",2024-06-14T22:26:09.630389Z,"<p><em>Evol</em>&nbsp;by Future, released in&nbsp;2016, debuted at No. 1 on the Billboard 200 and later received&nbsp;Gold certification by the RIAA. Critically acclaimed for its cohesive production and raw, introspective lyrics, <em>Evol</em>&nbsp;is praised by outlets&nbsp;for its moody, hypnotic journey through themes of love, loss, and hardship. The album&#39;s influence on the trap genre is significant, contributing to Future&#39;s reputation as a leading figure in hip-hop and impacting a new wave of artists. <em>Evol</em>&nbsp;continues to enjoy popularity with high streaming numbers on platforms like Spotify and Apple Music, accumulating&nbsp;hundreds of millions of streams, reflecting its enduring cultural impact and resonance with fans.</p>",200,2024-06-11T17:01:24.364885Z,,0.15,25657,filled,life_of_rights,,,,Songs by Future - Producer Royalties,4,5,5393,2025-01-16T20:26:35.412743Z,5682
5698,TRUE,,,,725611,19850,45000,6.36,ltm,,,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,direct_listing,,,,25000,FALSE,23,,2024-06-11T14:32:00.691997Z,"<p>&quot;Ugly Heart&quot; is a standout track, released in 2014 by pop quintet G.R.L.&nbsp;Billboard ranked it #50 on their list of 100 Greatest Girl Group Songs of All Time.<br />
<br />
&quot;Phenomenal,&quot;&nbsp; performed by CFO$ is primarily known as the theme song for&nbsp;WWE wrestler AJ Styles. The production on this track&nbsp;offers an electrifying energy that&#39;s hard to ignore.<br />
<br />
In summary, this catalog represents a songwriter with a talent for penning tunes that transcend genres and resonate with a wide array of artists and listeners.</p>",400,2024-05-24T17:01:04.388982Z,,0.14,125815,filled,30_year,2054-06-14T17:26:01.026206Z,,,"G.R.L., AJ Styles' Theme and More Songwriting Royalties",85,9,5369,2025-01-16T20:26:35.412743Z,5698
5606,TRUE,,,,726503,26485,295000,11.9,ltm,,318400,,2024-08-29T06:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,80000,FALSE,26,<p><em>This catalog will not be automatically added to the Secondary Market of The Exchange. The winning bidder can contact Royalty Exchange to relist.&nbsp;</em></p>,2024-06-14T17:05:58.833009Z,"<p>&quot;Sh-Boom,&quot; also known as &quot;Life Could Be a Dream,&quot; is a classic doo-wop song that was originally recorded by The Chords in 1954. This track is significant not only for its catchy melody and harmonies but also for its place in the history of rock and roll and its contribution to the development of the doo-wop genre. It reached number 2 on the Billboard R&amp;B charts and made a significant impact on the pop charts, peaking at number 5 on the Billboard Top 100. This crossover success was a landmark achievement at the time, demonstrating the potential for R&amp;B groups to achieve mainstream popularity.&nbsp;</p>

<p>The Crew Cuts, a Canadian quartet, also made a name for themselves with their cover of &quot;Sh-Boom&quot;. Their version, while maintaining the song&#39;s original charm, added a pop sensibility that made it a commercial success, hitting number one on the Billboard pop chart. Most recently, The Overtones, a UK-based doo-wop band, included &quot;Sh-Boom&quot; in their repertoire, introducing the song to a new generation of listeners.</p>

<p>Over the years, &quot;Sh-Boom&quot; has appeared in numerous films, TV shows, and commercials, showcasing its lasting appeal and its place in American pop culture. Notably, it was featured in the 2022 psychological thriller&nbsp;<em>Don&#39;t Worry Darling</em>&nbsp;and the 2006 animated hit,&nbsp;<em>Cars</em>. Its upbeat tempo and optimistic lyrics (&quot;Life could be a dream&quot;) have made it a timeless classic that continues to evoke nostalgia and joy among listeners of all ages.</p>",1300,2024-04-03T17:05:58.786184Z,,0.1,143348,filled,life_of_rights,,,,"""Sh-Boom (Life Could Be A Dream)"" - Sound Recording Royalties",35,7,5232,2025-01-16T20:26:35.412743Z,5606
5724,TRUE,,,,728545,28485,137115,15,ltm,,,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,,,,8328.87,FALSE,4,"<p><strong>Similar Listings.&nbsp;</strong>&nbsp;We&#39;ve previously sold a larger percentage&nbsp;of the seller&#39;s interest via <a href=""https://auctions.royaltyexchange.com/orderbook/asset-detail/5291"">Asset ID 5291</a>.</p>",2024-06-14T11:42:02.201920Z,"<p><em>Shrek,&nbsp;</em>released in 2001, is an American animated fantasy comedy film produced by DreamWorks Animation. Directed by Andrew Adamson and Vicky Jenson, it features the voices of Mike Myers, Eddie Murphy, Cameron Diaz, and John Lithgow. The film is loosely based on William Steig&#39;s 1990 fairy tale picture book of the same name.<br />
<br />
<em>Shrek</em>&nbsp;was a box office sensation, grossing over $484 million worldwide. Its success spawned a highly profitable franchise, including sequels like <em>Shrek 2</em>,&nbsp;<em>Shrek the Third</em>,&nbsp;and <em>Shrek Forever After</em>,&nbsp;as well as spin-offs such as <em>Puss in Boots</em>.&nbsp;The franchise has collectively earned over $3.5 billion globally, making it one of the highest-grossing animated series of all time​.<br />
<br />
<em>Shrek</em> inspired numerous parodies, memes, and internet content, particularly during the 2010s. Its impact extended beyond traditional media, with fan events like &quot;Shrekfest&quot; and the fan-made film <em>Shrek Retold</em>, showcasing its enduring popularity. The film&#39;s innovative approach to humor and animation has influenced a generation of filmmakers and animators, pushing the boundaries of what animated films can achieve​.</p>",500,2024-06-12T17:01:25.890645Z,,0.064,26674,filled,life_of_rights,,,,Shrek Film Score Music Royalties,513,3,5396,2025-01-16T20:26:35.412743Z,5724
5696,TRUE,,,,728235,28072,15500,5.6,ltm,,15200,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,5250,FALSE,6,,2024-06-14T07:13:31.126620Z,,200,2024-05-21T18:26:37.469949Z,,0.08,77446,filled,life_of_rights,,,,"""Blood All On It"" by Gucci Mane and More - Songwriter Royalties",4,1,,2025-01-16T20:26:35.412743Z,5696
4922,TRUE,,,,727526,18651,24900,4.99,ltm,,,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,,,,10000,FALSE,7,,2024-06-13T12:27:17.417753Z,,300,2022-11-18T22:43:44.439795Z,,0.08,50333,filled,partial_10_year,2032-11-16T12:24:22.485042Z,,https://dh22twu0ekfg6.cloudfront.net/media/orderbook/listings/4922/television_large.png,"Music for Television Including ""Black Lady Sketch Show"" and ""Real Housewives""",39,5,,2025-01-16T20:26:35.412743Z,4922
5543,TRUE,,,,725382,26363,31500,9.08,ltm,,35200,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,17500,FALSE,11,,2024-06-12T19:22:49.406723Z,"<p>&quot;Outta My System&quot;, released in 2007, by rapper Bow Wow featuring T-Pain, is an emotive R&amp;B that showcases the lyrical prowess of Bow Wow and T-Pain. It has amassed nearly 207 million streams on Pandora, 53 million streams on Spotify, and over 73 million views on YouTube. &nbsp;</p>

<p>&quot;Both of Us&quot;, released in 2020, by rapper YFN Lucci featuring Rick Ross and Layton Greene is highlighted by introspective lyrics that delve into themes of loyalty, love, and commitment. It has been streamed over 37 million times on Pandora, nearly 12 million times on Spotify, and viewed nearly 40 million times on YouTube. &nbsp;</p>

<p>&quot;Get Litty&quot;, released in 2023, by rapper Young Dylan has gained attention for its ability to energize and get people moving, showcasing Young Dylan&#39;s talent in creating music that resonates with a broad audience.&nbsp;</p>

<p>&quot;All I Need&quot;, released in 2006, is a powerful hip-hop anthem featuring the talents of Daz Dillinger, The song is characterized by its hard-hitting beats and insightful lyrics.<br />
&nbsp;</p>",200,2024-04-15T17:02:40.125554Z,,0.15,47378,filled,30_year,2054-06-12T20:51:36.889524Z,,,"Bow Wow, YFN Lucci, Young Dylan + More - Songwriter Royalties",9,8,,2025-01-16T20:26:35.412743Z,5543
5707,TRUE,,,,725721,28106,30000,8.56,ltm,,31800,,2024-07-15T06:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,14500,FALSE,35,"<p><strong>Seller Buyback Option.</strong> As a part of the purchase agreement for this asset, the seller will have the option to buy the royalty stream back from the purchaser for 150% of the sale price at any time during the two-year period after the initial sale.</p>

<p><strong>Earnings note.</strong> You&rsquo;ll notice a spike in royalties in Q2-2021,&nbsp;which is the result of International Live Performance payments (totaling approximately $3,650) for the songs &ldquo;Flex&rdquo; and &quot;Double Pedigree&quot;.&nbsp;Any future, similar payments will be payable to the winner of this catalog.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>",2024-06-09T18:40:56.490141Z,"<p>&quot;Flawless Remix&quot; by Beyonc&eacute; featuring Nicki Minaj, released in 2014, as part of the deluxe edition of Beyonc&eacute;&#39;s self-titled album, has been praised for its bold feminist message and powerful lyrics, highlighted by the chemistry between the two artists. It charted on the Billboard Hot 100 and garnered millions of streams on platforms like Spotify and Apple Music, and its live performance was included on the &quot;On the Run Tour&quot; in Paris, broadcast on HBO.</p>

<p>&quot;Wannabe&quot; by Logic, from his 2019 album &quot;Confessions of a Dangerous Mind,&quot; resonates with fans for its commentary on social media&#39;s impact on self-worth and contributed to the album&#39;s overall success, which peaked at #2 on the Billboard 200. Despite its brevity, the song achieved substantial streaming numbers and influenced mental health and authenticity discussions in the music industry.</p>

<p>&quot;Replace Me,&quot; from Nas&#39;s Grammy-winning album &quot;King&#39;s Disease,&quot; &nbsp;was released in 2020, and features Big Sean and Don Toliver. It received critical acclaim for its lyrical depth and smooth production, showcasing Nas&#39;s ability to bridge generational gaps, maintaining his relevance in hip-hop, and resonating with a broad audience​.</p>",200,2024-06-04T17:00:11.991112Z,,0.15,146122,filled,30_year,2054-06-11T01:38:12.493486Z,,,"Beyonce, Logic, Nas + More - Songwriting Royalties",80,9,5382,2025-01-16T20:26:35.412743Z,5707
